"","season","team_name","division","conference","record","win_perc","team_id","coach_id"
"445","1982","Drexel","D-II","-","0-13-0","0.000","191",102
"446","1982","Cal Poly Pomona","D-I","-","36-13-3","0.735","91",58
"447","1982","Misericordia","","-","10-9-0","0.526","16142",109
"448","1982","Omaha","D-II","-","27-16-0","0.628","464",106
"449","1982","Plymouth St.","D-III","-","13-5-0","0.722","548",112
"450","1982","Pace","D-II","-","1-1-0","0.500","533",129
"451","1982","Eastern Conn. St.","D-III","-","27-10-0","0.730","200",41
"452","1982","Eastern Ill.","D-II","-","45-8-0","0.849","201",103
"453","1982","Benedictine (IL)","D-III","-","21-4-0","0.840","296",97
"454","1982","NIU","D-I","-","38-17-1","0.691","503",87
"455","1982","UMass Lowell","D-II","-","16-5-0","0.762","368",36
"456","1982","San Fran. St.","D-II","-","20-17-1","0.541","628",66
"457","1982","Springfield","D-II","-","11-17-0","0.393","673",1
"458","1982","Grove City","D-III","-","9-6-0","0.600","265",82
"459","1982","Muskingum","D-III","-","15-13-0","0.536","455",23
"460","1982","Lander","","-","22-16-0","0.579","1167",125
"461","1982","Massachusetts","D-I","-","18-7-0","0.720","400",85
"462","1982","Western New Eng.","D-III","-","12-5-0","0.706","775",71
"463","1982","DePaul","D-I","-","20-14-0","0.588","176",79
"464","1982","Central (IA)","D-III","-","6-14-0","0.300","126",15
"465","1982","Wayne St. (MI)","D-II","-","22-13-0","0.629","757",134
"466","1982","CSUN","D-II","CCAA","34-17-1","0.667","101",121
"467","1982","Northwest Mo. St.","D-II","-","19-16-0","0.543","507",128
"468","1982","Indiana","D-I","-","30-15-0","0.667","306",84
"469","1982","Ohio Northern","D-III","-","13-15-0","0.464","517",3
"470","1982","Central Okla.","","-","27-17-0","0.614","1009",28
"471","1982","Michigan St.","D-I","-","16-22-0","0.421","416",86
"472","1982","FDU-Florham","D-III","-","10-3-0","0.769","221",81
"473","1982","Wis.-Whitewater","D-III","-","25-10-2","0.714","805",136
"474","1982","Wheeling","","-","11-14-0","0.440","12799",135
"475","1982","Bloomsburg","D-II","-","28-4-0","0.875","65",49
"476","1982","Chicago St.","D-I","-","2-18-0","0.100","136",122
"477","1982","Adelphi","D-I","-","25-13-0","0.658","3",9
"478","1982","South Dakota St.","D-II","-","12-12-0","0.500","649",132
"479","1982","MIT","D-III","-","11-4-0","0.733","398",108
"480","1982","Southern Me.","D-III","-","1-1-0","0.500","662",54
"481","1982","Franklin","","-","7-9-0","0.438","2694",19
"482","1982","Ball St.","D-I","-","14-19-0","0.424","47",120
"483","1982","Akron","D-II","-","30-11-0","0.732","5",73
"484","1982","East Stroudsburg","D-II","-","13-10-1","0.565","197",29
"485","1982","Westfield St.","D-III","-","20-8-0","0.714","777",95
"486","1982","Cal St. Fullerton","D-I","-","55-6-2","0.902","97",76
"487","1982","American Int'l","D-II","-","20-11-0","0.645","22",5
"488","1982","Pacific (OR)","","-","23-6-0","0.793","2751",64
"489","1982","TCNJ","D-III","-","31-13-0","0.705","712",20
"490","1982","Mount Holyoke","D-III","-","6-3-0","0.667","449",61
"491","1982","Calvin","D-III","-","21-9-0","0.700","114",59
"492","1982","UC Davis","D-II","-","9-15-0","0.375","108",69
"493","1982","Wooster","D-III","-","1-14-0","0.067","807",137
"494","1982","Western Ill.","D-I","-","29-15-0","0.659","771",14
"495","1982","Okla. Baptist","","-","28-16-0","0.636","30202",90
"496","1982","Southern Ill.","D-I","-","25-24-0","0.510","659",4
"497","1982","San Diego St.","D-I","-","15-22-0","0.405","626",65
"498","1982","Penn","D-I","-","12-6-0","0.667","540",18
"499","1982","Wis.-Parkside","D-II","-","21-12-0","0.636","799",56
"500","1982","Minnesota","D-I","-","15-15-0","0.500","428",17
"501","1982","Utah St.","D-I","-","23-20-1","0.535","731",115
"502","1982","Nicholls","D-I","-","29-22-0","0.569","483",111
"503","1982","WPI","D-III","-","10-7-0","0.588","808",94
"504","1982","Baldwin Wallace","D-III","-","1-1-0","0.500","46",7
"505","1982","Buena Vista","D-III","-","30-14-0","0.682","84",98
"506","1982","Illinois St.","D-I","-","24-19-1","0.558","299",83
"507","1982","Central Mich.","D-I","-","51-12-0","0.810","129",78
"508","1982","Defiance","","-","7-12-0","0.368","1050",100
"509","1982","Idaho St.","D-I","-","21-15-0","0.583","294",124
"510","1982","Creighton","D-I","-","39-13-0","0.750","169",40
"511","1982","Brandeis","D-III","-","5-5-0","0.500","73",21
"512","1982","UNI","D-I","-","25-15-1","0.625","504",13
"513","1982","Canisius","D-I","-","12-10-0","0.545","116",77
"514","1982","Mo. Southern St.","","-","14-20-0","0.412","9012",127
"515","1982","Rutgers","D-I","-","14-7-0","0.667","587",92
"516","1982","Arizona","","-","14-17-0","0.452","29",119
"517","1982","Brown","D-I","-","19-14-0","0.576","80",75
"518","1982","Missouri Western","","-","29-14-0","0.674","9013",33
"519","1982","La Salle","D-I","-","19-11-0","0.633","340",31
"520","1982","Temple","D-I","-","13-10-0","0.565","690",25
"521","1982","Aurora","D-III","-","24-12-0","0.667","42",38
"522","1982","Oklahoma St.","D-I","-","39-15-0","0.722","521",63
"523","1982","Augustana (SD)","D-II","-","21-13-0","0.618","41",37
"524","1982","Northwestern","D-I","-","31-9-1","0.775","509",11
"525","1982","UCLA","D-I","-","33-7-2","0.825","110",26
"526","1982","Bates","D-III","-","11-3-0","0.786","50",39
"527","1982","UMass Dartmouth","D-III","-","10-8-0","0.556","656",114
"528","1982","St. Thomas (MN)","D-III","-","12-16-0","0.429","620",133
"529","1982","Wagner","D-I","-","11-5-1","0.688","748",116
"530","1982","Penn St.","D-I","-","17-7-0","0.708","539",130
"531","1982","UIndy","D-II","-","4-17-0","0.190","309",70
"532","1982","North Carolina","","-","34-28-0","0.548","457",89
"533","1982","New Mexico","D-I","-","4-22-0","0.154","473",43
"534","1982","Portland St.","D-II","-","24-17-0","0.585","550",45
"535","1982","Bucknell","D-I","-","6-11-0","0.353","83",57
"536","1982","LIU","D-I","-","8-3-0","0.727","361",32
"537","1982","Gust. Adolphus","D-III","-","15-7-0","0.682","266",42
"538","1982","New Jersey City","D-III","-","8-8-0","0.500","319",110
"539","1982","Louisiana","D-I","-","15-13-0","0.536","671",107
"540","1983","Oswego St.","D-III","-","13-5-1","0.722","530",24
"541","1983","Butler","D-I","-","18-7-0","0.720","87",139
"542","1983","Luther","D-III","-","4-6-0","0.400","372",6
"543","1983","Louisiana Tech","D-I","-","37-11-0","0.771","366",68
"544","1983","Minn. Duluth","D-II","-","21-9-0","0.700","427",126
"545","1983","Texas A&M","D-I","-","41-11-0","0.788","697",74
"546","1983","Elmira","D-III","-","2-6-0","0.250","213",104
"547","1983","Mt. Mercy",NA,"-","4-14-0","0.222","503377",148
"548","1983","Delaware","D-I","-","19-11-0","0.633","180",101
"549","1983","Smith","D-III","-","5-10-0","0.333","644",131
"550","1983","Millikin","D-III","-","14-10-0","0.583","424",146
"551","1983","Drexel","D-I","-","2-13-0","0.133","191",102
"552","1983","Cal Poly Pomona","D-I","-","35-21-0","0.625","91",58
"553","1983","Carthage","D-III","-","7-14-0","0.333","121",99
"554","1983","Misericordia","","-","12-8-0","0.600","16142",109
"555","1983","Omaha","D-II","-","14-17-0","0.452","464",106
"556","1983","Plymouth St.","D-III","-","10-8-0","0.556","548",112
"557","1983","Princeton","D-I","-","12-13-0","0.480","554",149
"558","1983","Pace","D-II","-","1-1-0","0.500","533",129
"559","1983","Bradley","D-I","-","12-10-0","0.545","72",138
"560","1983","Eastern Conn. St.","D-III","-","31-7-0","0.816","200",41
"561","1983","St. Norbert","D-III","-","6-5-0","0.545","614",151
"562","1983","Eastern Ill.","D-I","-","20-10-0","0.667","201",103
"563","1983","Benedictine (IL)","D-III","-","22-8-0","0.733","296",97
"564","1983","Iowa St.","D-I","-","15-27-0","0.357","311",144
"565","1983","NIU","D-I","-","15-17-0","0.469","503",87
"566","1983","Wheaton (MA)","D-III","-","2-13-1","0.133","779",153
"567","1983","UMass Lowell","D-II","-","22-7-0","0.759","368",36
"568","1983","San Fran. St.","D-II","-","17-26-0","0.395","628",66
"569","1983","Springfield","D-II","-","20-12-0","0.625","673",1
"570","1983","SFA","D-II","-","36-15-0","0.706","676",113
"571","1983","Grove City","D-III","-","3-8-0","0.273","265",82
"572","1983","Muskingum","D-III","-","8-19-0","0.296","455",23
"573","1983","Lander","","-","20-15-0","0.571","1167",125
"574","1983","Massachusetts","D-I","-","28-10-0","0.737","400",85
"575","1983","Western New Eng.","D-III","-","10-8-0","0.556","775",71
"576","1983","DePaul","D-I","-","17-13-0","0.567","176",79
"577","1983","Winthrop","","-","28-9-0","0.757","792",154
"578","1983","Widener","D-III","-","8-7-0","0.533","783",117
"579","1983","Cal St. East Bay","D-II","-","17-14-0","0.548","98",141
"580","1983","Central (IA)","D-III","-","10-9-0","0.526","126",15
"581","1983","Wayne St. (MI)","D-II","-","33-10-1","0.767","757",134
"582","1983","CSUN","D-II","CCAA","35-20-2","0.636","101",121
"583","1983","Northwest Mo. St.","D-II","-","23-13-0","0.639","507",128
"584","1983","Indiana","D-I","-","45-20-1","0.692","306",84
"585","1983","Ohio Northern","D-III","-","17-8-0","0.680","517",3
"586","1983","Central Okla.","","-","25-17-0","0.595","1009",28
"587","1983","Michigan St.","D-I","-","16-22-1","0.421","416",86
"588","1983","FDU-Florham","D-III","-","9-5-0","0.643","221",81
"589","1983","Wis.-Whitewater","D-III","-","17-12-0","0.586","805",136
"590","1983","Wheeling","","-","3-11-0","0.214","12799",135
"591","1983","Bloomsburg","D-II","-","33-4-0","0.892","65",49
"592","1983","Chicago St.","D-I","-","1-17-0","0.056","136",122
"593","1983","Adelphi","D-I","-","22-12-1","0.647","3",9
"594","1983","South Dakota St.","D-II","-","12-17-0","0.414","649",132
"595","1983","MIT","D-III","-","9-6-0","0.600","398",108
"596","1983","Southern Me.","D-III","-","43-25-0","0.632","662",54
"597","1983","Franklin","","-","13-13-0","0.500","2694",19
"598","1983","Ball St.","D-I","-","6-23-0","0.207","47",120
"599","1983","Eckerd","D-II","-","12-19-0","0.387","208",143
"600","1983","Akron","D-II","-","34-7-2","0.829","5",73
"601","1983","East Stroudsburg","D-II","-","14-21-0","0.400","197",29
"602","1983","Missouri","","-","40-13-0","0.755","434",147
"603","1983","Westfield St.","D-III","-","17-15-0","0.531","777",95
"604","1983","Cal St. Fullerton","D-I","-","56-15-0","0.789","97",76
"605","1983","American Int'l","D-II","-","18-19-0","0.486","22",5
"606","1983","TCNJ","D-III","-","41-7-0","0.854","712",20
"607","1983","Mount Holyoke","D-III","-","1-1-0","0.500","449",61
"608","1983","Calvin","D-III","-","23-8-0","0.742","114",59
"609","1983","WestConn","D-III","-","16-10-0","0.615","770",152
"610","1983","UC Davis","D-II","-","2-19-0","0.095","108",69
"611","1983","Wooster","D-III","-","7-12-0","0.368","807",137
"612","1983","Western Ill.","D-I","-","16-16-0","0.500","771",14
"613","1983","Texas Tech","D-I","-","13-19-4","0.406","700",90
"614","1983","Southern Ill.","D-I","-","18-16-0","0.529","659",4
"615","1983","Ky. Wesleyan","D-II","-","19-9-0","0.679","333",145
"616","1983","Southeast Mo. St.","D-II","-","13-10-0","0.565","654",150
"617","1983","San Diego St.","D-I","-","18-21-1","0.462","626",65
"618","1983","Penn","D-I","-","10-11-0","0.476","540",18
"619","1983","Wis.-Parkside","D-II","-","32-12-0","0.727","799",56
"620","1983","Minnesota","D-I","-","32-18-0","0.640","428",17
"621","1983","Chapman","D-II","-","26-26-0","0.500","134",142
"622","1983","Utah St.","D-I","-","31-13-1","0.705","731",115
"623","1983","Nicholls","D-I","-","30-14-0","0.682","483",111
"624","1983","WPI","D-III","-","27-15-0","0.643","808",94
"625","1983","Baldwin Wallace","D-III","-","1-1-0","0.500","46",7
"626","1983","Buena Vista","D-III","-","30-9-0","0.769","84",98
"627","1983","Illinois St.","D-I","-","16-16-0","0.500","299",83
"628","1983","Central Mich.","D-I","-","36-17-2","0.679","129",78
"629","1983","Defiance","","-","11-14-0","0.440","1050",100
"630","1983","Idaho St.","D-I","-","18-8-0","0.692","294",124
"631","1983","Creighton","D-I","-","21-18-0","0.538","169",40
"632","1983","Brandeis","D-III","-","8-7-0","0.533","73",21
"633","1983","UNI","D-I","-","31-15-0","0.674","504",13
"634","1983","Canisius","D-I","-","12-8-0","0.600","116",77
"635","1983","Mo. Southern St.","","-","18-17-0","0.514","9012",127
"636","1983","Rutgers","D-I","-","20-9-0","0.690","587",92
"637","1983","Arizona","","-","20-24-0","0.455","29",119
"638","1983","Brown","D-I","-","16-11-0","0.593","80",75
"639","1983","Missouri Western","","-","23-13-0","0.639","9013",33
"640","1983","La Salle","D-I","-","18-11-0","0.621","340",31
"641","1983","CUI","","-","5-5-0","0.500","30199",140
"642","1983","Temple","D-I","-","10-13-0","0.435","690",25
"643","1983","Aurora","D-III","-","17-11-0","0.607","42",38
"644","1983","Oklahoma St.","D-I","-","34-13-1","0.723","521",63
"645","1983","Augustana (SD)","D-II","-","24-13-0","0.649","41",37
"646","1983","Northwestern","D-I","-","34-16-0","0.680","509",11
"647","1983","UCLA","D-I","-","40-7-0","0.851","110",26
"648","1983","Bates","D-III","-","6-6-0","0.500","50",39
"649","1983","UMass Dartmouth","D-III","-","11-9-0","0.550","656",114
"650","1983","St. Thomas (MN)","D-III","-","22-5-0","0.815","620",133
"651","1983","Wagner","D-I","-","14-4-0","0.778","748",116
"652","1983","Penn St.","D-I","-","25-13-0","0.658","539",130
"653","1983","UIndy","D-II","-","6-14-1","0.300","309",70
"654","1983","North Carolina","","-","19-19-0","0.500","457",89
"655","1983","New Mexico","D-I","-","35-16-0","0.686","473",43
"656","1983","Portland St.","D-II","-","14-7-0","0.667","550",45
"657","1983","Bucknell","D-I","-","7-14-0","0.333","83",57
"658","1983","LIU","D-I","-","7-12-0","0.368","361",32
"659","1983","Gust. Adolphus","D-III","-","15-5-0","0.750","266",42
"660","1983","New Jersey City","D-III","-","10-9-0","0.526","319",110
"661","1983","Louisiana","D-I","-","22-13-0","0.629","671",107
"662","1984","Oswego St.","D-III","-","11-8-0","0.579","530",24
"663","1984","Furman","D-I","-","6-17-0","0.261","244",167
"664","1984","Butler","D-I","-","6-13-0","0.316","87",139
"665","1984","Okla. Baptist","","-","17-18-0","0.486","30202",175
"666","1984","Luther","D-III","-","13-12-0","0.520","372",6
"667","1984","Louisiana Tech","D-I","-","34-14-1","0.708","366",68
"668","1984","Minn. Duluth","D-II","-","18-2-0","0.900","427",126
"669","1984","Elmira","D-III","-","4-12-0","0.250","213",164
"670","1984","St. Scholastica","","-","9-12-0","0.429","618",182
"671","1984","Texas A&M","D-I","-","51-18-0","0.739","697",74
"672","1984","Mt. Mercy",NA,"-","26-11-0","0.703","503377",148
"673","1984","Delaware","D-I","-","17-13-0","0.567","180",101
"674","1984","Smith","D-III","-","8-8-0","0.500","644",131
"675","1984","Millikin","D-III","-","14-11-0","0.560","424",146
"676","1984","Drexel","D-I","-","12-18-0","0.400","191",102
"677","1984","Cal Poly Pomona","D-I","-","45-16-2","0.738","91",58
"678","1984","Misericordia","","-","12-5-0","0.706","16142",109
"679","1984","Toledo","D-I","-","27-19-1","0.587","709",184
"680","1984","Omaha","D-II","-","12-12-0","0.500","464",106
"681","1984","Le Moyne","D-II","-","12-1-0","0.923","349",112
"682","1984","Princeton","D-I","-","23-12-0","0.657","554",149
"683","1984","Pace","D-II","-","1-1-0","0.500","533",129
"684","1984","Bradley","D-I","-","25-12-0","0.676","72",138
"685","1984","Eastern Conn. St.","D-III","-","28-6-0","0.824","200",41
"686","1984","St. Norbert","D-III","-","13-10-0","0.565","614",151
"687","1984","Wm. Paterson","D-III","-","16-12-1","0.571","787",189
"688","1984","Eastern Ill.","D-I","-","14-21-1","0.400","201",103
"689","1984","South Dakota St.","D-II","-","5-16-0","0.238","649",179
"690","1984","Benedictine (IL)","D-III","-","26-9-0","0.743","296",97
"691","1984","Iowa St.","D-I","-","17-19-1","0.472","311",144
"692","1984","Wooster","D-III","-","7-11-0","0.389","807",190
"693","1984","Lynchburg","D-III","-","3-18-0","0.143","374",172
"694","1984","NIU","D-I","-","19-15-0","0.559","503",87
"695","1984","Bridgewater St.","D-III","-","21-6-1","0.778","76",159
"696","1984","Wheaton (MA)","D-III","-","8-8-0","0.500","779",153
"697","1984","UMass Lowell","D-II","-","18-10-0","0.643","368",36
"698","1984","San Fran. St.","D-II","-","17-29-0","0.370","628",66
"699","1984","Springfield","D-II","-","24-9-0","0.727","673",1
"700","1984","SFA","D-II","-","39-13-0","0.750","676",113
"701","1984","Bellarmine","D-II","-","10-6-0","0.625","52",156
"702","1984","Grove City","D-III","-","7-9-0","0.438","265",82
"703","1984","Trinity (CT)","D-III","-","3-8-0","0.273","713",185
"704","1984","Muskingum","D-III","-","16-8-0","0.667","455",23
"705","1984","Susquehanna","D-III","-","13-7-0","0.650","685",183
"706","1984","Lander","","-","20-20-0","0.500","1167",125
"707","1984","Massachusetts","D-I","-","29-12-0","0.707","400",85
"708","1984","Western New Eng.","D-III","-","16-8-0","0.667","775",71
"709","1984","DePaul","D-I","-","19-15-0","0.559","176",79
"710","1984","Winthrop","","-","34-7-0","0.829","792",154
"711","1984","Widener","D-III","-","3-9-0","0.250","783",117
"712","1984","Cal St. East Bay","D-II","-","7-42-0","0.143","98",141
"713","1984","Bowling Green","D-I","-","11-32-0","0.256","71",157
"714","1984","Central (IA)","D-III","-","10-15-0","0.400","126",15
"715","1984","Wayne St. (MI)","D-II","-","32-24-1","0.571","757",134
"716","1984","CSUN","D-II","CCAA","51-12-1","0.810","101",121
"717","1984","Northwest Mo. St.","D-II","-","23-14-0","0.622","507",128
"718","1984","Indiana","D-I","-","37-22-0","0.627","306",84
"719","1984","Ohio Northern","D-III","-","15-6-0","0.714","517",3
"720","1984","Lewis","D-II","-","23-10-0","0.697","354",170
"721","1984","Central Okla.","","-","17-18-0","0.486","1009",28
"722","1984","Michigan St.","D-I","-","22-26-1","0.458","416",86
"723","1984","Carthage","D-III","-","4-17-0","0.190","121",161
"724","1984","FDU-Florham","D-III","-","9-7-0","0.562","221",81
"725","1984","Wis.-Whitewater","D-III","-","23-10-0","0.697","805",136
