"","team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip","team"
"3072",267,62867,2025,"Aubrey Purvis",24.1,25,11,2,12,1,"4.016",0.258,1.557,"3.548","Hamilton"
"3073",320,29888,2025,"Emily Graves",24.1,26,23,1,28,0,"2.881",0.241,2.058,"3.058","John Carroll"
"3074",321,37463,2025,"Ciaran Iglesias",24.1,26,5,0,16,3,"4.050",0.263,1.281,"3.309","John Jay"
"3075",398,6428,2025,"Sarah Blackett",24.1,14,21,1,25,1,"1.440",0.159,1.481,"3.593","MIT"
"3076",408,33981,2025,"Lauren Henrich",24.1,37,20,1,8,1,"5.185",0.308,2.387,"4.869","Mercyhurst"
"3077",461,962,2025,"Kaijah Alexander",24.1,39,13,1,11,3,"4.303",0.312,2.172,"4.818","Nazareth"
"3078",686,25165,2025,"Lia Fong",24.1,14,6,1,21,2,"2.314",0.157,0.868,"2.607","Swarthmore"
"3079",758,59327,2025,"RJ Parra",24.1,30,24,2,11,5,"7.746",0.291,2.295,"7.359","Weber St."
"3080",795,73940,2025,"Claire Springer",24.1,26,3,0,9,2,"1.446",0.239,1.198,"3.102","Wis.-La Crosse"
"3081",1010,67008,2025,"Olivia Ross",24.1,46,14,6,15,3,"8.388",0.362,2.727,"5.251","Central Wash."
"3082",1176,47083,2025,"Aslynn Lupton",24.1,34,13,0,17,6,"6.311",0.298,1.926,"5.802","Lincoln Memorial"
"3083",2751,18104,2025,"Peyton Davis",24.1,39,5,0,7,3,"6.049",0.328,1.811,"4.046","Pacific (OR)"
"3084",14795,2127,2025,"BB Aquila",24.1,36,13,1,19,1,"4.321",0.343,2.058,"3.100","Cedar Crest"
"3085",26172,32303,2025,"Zoe Hardy",24.1,44,22,2,9,4,"7.459",0.364,2.787,"6.744","A&M-Corpus Christi"
"3086",27,80016,2025,"Bel Varadi",24,48,12,4,18,2,"8.167",0.338,2.667,"3.983","App State"
"3087",70,20862,2025,"Makayla Drakeford",24,22,10,1,18,1,"3.208",0.227,1.375,"2.817","Bowie St."
"3088",292,74346,2025,"Brielle Staskavage",24,24,1,2,18,0,"2.917",0.247,1.125,"1.275","Hunter"
"3089",750,59025,2025,"Jillian Panther",24,35,23,3,14,4,"6.417",0.297,2.542,"6.650","Wartburg"
"3090",771,13882,2025,"Audrey Clark",24,34,30,5,12,3,"9.625",0.298,2.875,"7.400","Western Ill."
"3091",1062,17642,2025,"Larkin Daniels",24,11,11,1,33,0,"0.581",0.136,0.954,"1.155","East Tex. Baptist"
"3092",1079,55785,2025,"Kora Navarro",24,25,11,5,9,0,"2.614",0.253,1.701,"3.645","Findlay"
"3093",1289,51905,2025,"Tuesday Melton",24,40,16,5,22,5,"7.261",0.342,2.531,"5.885","Ouachita Baptist"
"3094",243,51574,2025,"Julia Meagher",23.3,48,26,2,16,6,"11.765",0.366,3.193,"7.862","Frostburg St."
"3095",248,18917,2025,"Haleigh Dellow",23.3,40,19,4,9,1,"6.736",0.339,2.636,"5.078","George Mason"
"3096",441,32290,2025,"Grace Hardy",23.3,44,21,5,11,7,"7.059",0.349,2.941,"8.576","Montana"
"3097",566,70120,2025,"Paige Scruggs",23.3,31,12,7,8,2,"6.176",0.272,2.101,"5.215","Randolph"
"3098",655,3215,2025,"Lainee Bailey",23.3,26,8,0,16,1,"1.765",0.252,1.429,"2.610","Southeastern La."
"3099",702,7796,2025,"Kynlee Bowlin",23.3,30,21,0,12,7,"5.000",0.288,2.143,"7.862","UT Arlington"
"3100",1340,67508,2025,"Julia Ruocchio",23.3,33,17,8,15,1,"6.736",0.284,2.427,"4.827","St. Joseph's (L.I.)"
"3101",1346,153,2025,"Jadyn Abrego",23.3,39,15,5,15,0,"7.615",0.328,2.469,"3.655","St. Mary's (TX)"
"3102",1446,54299,2025,"Jessica Morgan",23.3,41,38,0,15,3,"11.765",0.342,3.319,"7.568","Western Ore."
"3103",8600,56214,2025,"Bethani Newbold",23.3,39,32,4,11,1,"8.494",0.322,3.138,"6.542","Notre Dame (MD)"
"3104",6,16785,2025,"Susanna Cruit",23.2,28,24,7,9,1,"5.042",0.252,2.5,"6.129","Alabama A&M"
"3105",10,82979,2025,"Lydia West",23.2,35,6,1,12,9,"6.255",0.337,1.787,"7.251","Alabama Huntsville"
"3106",86,11024,2025,"Marissa Calloway",23.2,38,13,2,12,5,"6.822",0.342,2.246,"6.044","Buffalo"
"3107",87,56728,2025,"Kayla Noerr",23.2,39,16,1,5,4,"5.907",0.331,2.363,"6.324","Butler"
"3108",116,57529,2025,"Mikaila Obenrader",23.2,41,18,2,12,6,"9.451",0.345,2.574,"7.210","Canisius"
"3109",326,62120,2025,"Maddie Potts",23.2,33,19,1,13,0,"7.119",0.297,2.246,"3.841","Kalamazoo"
"3110",355,58486,2025,"Tyler Oubre",23.2,19,14,0,20,0,"2.085",0.204,1.404,"2.485","Liberty"
"3111",566,52338,2025,"Hailey Metzger",23.2,36,10,2,6,0,"6.255",0.295,2.043,"3.421","Randolph"
"3112",569,27514,2025,"Mya Gaspie",23.2,31,20,0,16,1,"4.766",0.287,2.17,"4.145","Regis (MA)"
"3113",645,34997,2025,"Emily Hinchey",23.2,34,6,0,4,0,"5.957",0.298,1.702,"2.826","Sonoma St."
"3114",675,53211,2025,"Alexis Miramontes",23.2,36,11,2,11,2,"5.612",0.324,2.068,"4.214","Staten Island"
"3115",682,75663,2025,"Amelia Styskal-Ward",23.2,46,16,2,10,5,"8.043",0.377,2.723,"6.613","Stonehill"
"3116",755,7186,2025,"Hattie Bond",23.2,33,11,0,10,2,"3.856",0.3,1.864,"4.053","WashU"
"3117",30164,81863,2025,"Taelor Ware",23.2,41,19,4,8,1,"5.339",0.347,2.712,"5.197","Southern Va."
"3118",30253,78586,2025,"Sam Tressler",23.2,47,12,1,5,0,"5.932",0.362,2.542,"3.629","Carlow"
"3119",35,51348,2025,"Abbe McNabb",23.1,32,5,0,6,1,"5.085",0.305,1.581,"3.084","Ashland"
"3120",44,47286,2025,"Sarah Lysohir",23.1,58,15,4,7,1,"7.479",0.414,3.291,"4.793","Averett"
"3121",90,65629,2025,"Ally Robbins",23.1,30,8,9,9,1,"5.733",0.288,2.026,"4.383","Cal Poly"
"3122",110,12732,2025,"Jada Cecil",23.1,8,11,5,35,3,"1.509",0.105,1.034,"3.133","UCLA"
"3123",202,80637,2025,"Tayteum Vigansky",23.1,20,29,0,22,0,"4.188",0.198,2.094,"4.238","Eastern Ky."
"3124",264,75452,2025,"Elise Strohm",23.1,41,19,2,4,2,"6.638",0.347,2.672,"5.891","Grinnell"
"3125",498,6435,2025,"Mimi Blackledge",23.1,36,14,0,7,5,"7.543",0.324,2.155,"6.409","ULM"
"3126",526,8452,2025,"Cadence Brennan",23.1,49,9,4,13,1,"9.052",0.374,2.672,"3.521","SUNY Oneonta"
"3127",540,65257,2025,"Rachel Riley",23.1,65,7,1,9,5,"10.862",0.442,3.147,"5.460","Penn"
"3128",701,63508,2025,"Janyssa Ramos",23.1,44,17,7,13,2,"9.353",0.352,2.931,"5.503","Texas Woman's"
"3129",748,16649,2025,"Emma Crosby",23.1,41,22,6,15,4,"9.655",0.342,2.974,"6.969","Wagner"
"3130",1240,66232,2025,"Isabel Rodriguez",23.1,34,23,2,9,1,"7.479",0.33,2.521,"5.391","MSU Moorhead"
"3131",1376,31587,2025,"Jaycie Hall",23.1,24,6,0,14,1,"2.393",0.255,1.282,"2.528","Southern Ark."
"3132",1390,44440,2025,"Janelle Leanos",23.1,36,16,6,7,3,"8.077",0.327,2.479,"6.289","Sul Ross St."
"3133",8875,25531,2025,"Emily Fowler",23.1,45,11,0,22,1,"7.210",0.346,2.403,"2.486","Chowan"
"3134",30125,57930,2025,"Calley Olson",23.1,23,13,1,8,6,"3.621",0.247,1.595,"6.883","Minot St."
"3135",2,33363,2025,"Taylor Haywood",23,43,19,6,16,5,"11.870",0.355,2.957,"7.096","Abilene Christian"
"3136",346,16909,2025,"Kaylee Cuevas",23,24,20,4,10,0,"3.636",0.24,2.078,"4.651","Lamar University"
"3137",548,56347,2025,"Abbey Nezuch",23,29,7,1,11,0,"2.727",0.282,1.602,"2.487","Plymouth St."
"3138",603,3622,2025,"Jailynn Banda",23,23,14,0,24,1,"3.957",0.235,1.609,"2.704","St. John's (NY)"
"3139",733,77655,2025,"Kelly Thornton",23,25,14,0,12,0,"2.121",0.269,1.688,"3.179","Utica"
"3140",815,25933,2025,"Courtney Freese",23,36,38,1,11,3,"8.182",0.31,3.247,"8.201","York (PA)"
"3141",95,76145,2025,"Chloey Swenson",22.3,32,5,2,7,0,"2.763",0.291,1.711,"2.707","Chico St."
"3142",185,64468,2025,"Kaylie Renner",22.3,37,12,0,11,2,"4.891",0.316,2.14,"4.147","Dickinson"
"3143",428,73106,2025,"Jessa Snippes",22.3,37,19,9,13,4,"3.377",0.322,2.851,"7.225","Minnesota"
"3144",438,14333,2025,"Kayleigh Cobb",22.3,44,15,2,8,0,"4.298",0.367,2.675,"3.935","Monmouth (IL)"
"3145",504,47841,2025,"Kara Maiers",22.3,42,10,1,13,3,"4.279",0.344,2.314,"4.409","UNI"
"3146",669,38681,2025,"Aubrey Johansen",22.3,49,12,2,10,8,"9.211",0.38,2.763,"7.926","Missouri St."
"3147",756,64244,2025,"Rylee Rehbein",22.3,29,9,2,23,3,"3.974",0.287,1.747,"3.535","Washington"
"3148",953,32031,2025,"McKinley Hankins",22.3,36,16,5,5,0,"5.219",0.327,2.5,"4.725","Austin"
"3149",1289,41038,2025,"Callie Kilburn",22.3,21,38,0,8,1,"6.419",0.208,2.576,"7.247","Ouachita Baptist"
"3150",8744,3881,2025,"Kaylee Barkley",22.3,33,12,1,6,4,"4.605",0.308,2.018,"5.865","Southwestern Okla."
"3151",30050,12002,2025,"Alexis Carroll",22.3,32,15,2,29,4,"7.948",0.294,2.14,"4.365","Ill. Springfield"
"3152",30118,22898,2025,"Hannah Escalante",22.3,26,5,1,11,0,"4.279",0.265,1.397,"2.225","Dominican (CA)"
"3153",17,52930,2025,"Olivia Miller",22.2,39,17,5,10,0,"7.434",0.339,2.699,"4.435","Alcorn"
"3154",20,19760,2025,"Ava DiDonato",22.2,31,11,0,22,1,"4.336",0.298,1.858,"2.488","DeSales"
"3155",80,24382,2025,"Annie Finch",22.2,25,7,0,9,1,"2.775",0.243,1.41,"3.105","Brown"
"3156",246,73606,2025,"Josie Spano",22.2,37,17,2,15,1,"5.859",0.33,2.467,"4.162","Gannon"
"3157",329,63894,2025,"Samantha Raymond",22.2,30,15,4,14,2,"4.027",0.297,2.168,"4.834","Kean"
"3158",428,29996,2025,"Cameron Grayson",22.2,36,13,0,9,2,"5.265",0.356,2.168,"4.480","Minnesota"
"3159",516,20252,2025,"Brooke Doebler",22.2,36,15,2,2,4,"8.363",0.34,2.345,"6.781","Occidental"
"3160",582,70767,2025,"Claire Shanahan",22.2,29,8,0,7,1,"3.407",0.284,1.637,"3.418","Rockford"
"3161",687,62866,2025,"Annie Purvis",22.2,32,26,1,14,2,"5.265",0.271,2.611,"5.896","Sweet Briar"
"3162",693,43414,2025,"Riley Lamb",22.2,39,10,1,9,2,"6.504",0.351,2.212,"4.214","Chattanooga"
"3163",1245,75940,2025,"Cayden Sutton",22.2,36,17,4,14,0,"6.167",0.333,2.511,"3.942","Mount Olive"
"3164",2807,47151,2025,"Catie Luzzi",22.2,50,19,3,7,0,"7.124",0.373,3.186,"4.701","Roosevelt"
"3165",126,20661,2025,"Chloe Dougherty",22.1,41,14,3,6,1,"8.198",0.366,2.613,"4.742","Central (IA)"
"3166",161,15982,2025,"Kegen Coulson",22.1,34,7,1,10,1,"5.312",0.312,1.875,"3.159","Concordia-M'head"
"3167",212,35941,2025,"Danielle Hood",22.1,26,7,2,13,2,"3.438",0.265,1.562,"3.605","Elmhurst"
"3168",213,9993,2025,"Hannah Burdick",22.1,29,2,0,18,1,"2.188",0.264,1.384,"1.641","Elmira"
"3169",336,25553,2025,"Alyssa Fox",22.1,37,10,2,21,1,"5.045",0.339,2.207,"2.715","King's (PA)"
"3170",395,18867,2025,"Mercedes Delgado",22.1,52,13,0,8,4,"10.673",0.403,2.915,"5.763","Maryville (MO)"
"3171",398,20263,2025,"Nicole Doering",22.1,25,29,1,16,0,"5.312",0.263,2.455,"4.989","MIT"
"3172",489,47453,2025,"Simone Mack",22.1,34,19,4,12,5,"9.417",0.298,2.556,"7.333","N.C. Central"
"3173",508,18764,2025,"Aly Delafield",22.1,51,16,2,10,3,"11.351",0.395,3.108,"5.688","Northwestern St."
"3174",688,11388,2025,"Rose Cano",22.1,23,6,0,14,2,"2.500",0.247,1.295,"3.114","Syracuse"
"3175",750,26179,2025,"Haile Frost",22.1,45,8,0,12,1,"5.045",0.366,2.387,"2.986","Wartburg"
"3176",1163,35510,2025,"Finley Hohn",22.1,62,8,2,6,0,"11.250",0.434,3.214,"3.204","La Roche"
"3177",1174,27810,2025,"Karly Gentry",22.1,48,20,2,8,8,"8.829",0.393,3.153,"9.337","Limestone"
"3178",10972,5650,2025,"Sheaden Berk",22.1,55,10,1,14,0,"7.534",0.407,2.96,"2.624","Chatham"
"3179",30069,45572,2025,"Olivia Linden",22.1,45,13,8,5,1,"11.667",0.385,2.973,"5.373","Franciscan"
"3180",30190,1670,2025,"Fayth Anderson",22.1,37,10,0,18,2,"5.964",0.339,2.108,"3.297","Penn College"
"3181",96,21263,2025,"Hannah Duncan",22,32,8,3,11,4,"6.364",0.274,1.955,"5.264","Fresno St."
"3182",99,16086,2025,"Lindsey Cowans",22,32,17,2,17,2,"6.045",0.317,2.318,"4.627","Long Beach St."
"3183",184,7400,2025,"Claire Borg",22,45,17,3,13,3,"10.818",0.381,2.955,"5.718","Detroit Mercy"
"3184",233,78251,2025,"Ella Torres",22,31,21,4,8,1,"6.364",0.292,2.545,"5.673","Fla. Southern"
"3185",357,71169,2025,"Ashlynn Sherman",22,34,8,3,6,2,"3.818",0.321,2.045,"4.536","Lincoln (PA)"
"3186",555,9208,2025,"Makenzie Brown",22,44,12,1,11,1,"7.636",0.389,2.591,"3.764","Principia"
"3187",667,3314,2025,"Delaney Baker",22,52,15,2,9,7,"10.769",0.397,3.122,"8.011","Southern Utah"
"3188",702,41879,2025,"Jaycee Knighton",22,44,17,3,9,4,"8.869",0.389,2.896,"6.653","UT Arlington"
"3189",1222,29089,2025,"Sydney Gonzales",22,40,26,0,15,0,"10.182",0.348,3,"4.582","Midwestern St."
"3190",25,75681,2025,"Raegan Sucher",21.3,29,8,3,7,0,"2.877",0.276,1.826,"3.268","Angelo St."
"3191",114,33372,2025,"Zoe Hazelhoff",21.3,30,7,3,22,0,"3.211",0.259,1.835,"1.758","Calvin"
"3192",151,14076,2025,"Kathryne Clay",21.3,37,13,0,6,1,"6.743",0.349,2.294,"4.235","Colby"
"3193",239,41100,2025,"Kayla Kilmer",21.3,36,16,5,13,0,"7.032",0.319,2.603,"4.089","Franklin & Marshall"
"3194",464,36154,2025,"Grace Hornbuckle",21.3,17,13,7,31,0,"4.155",0.189,1.689,"2.309","Omaha"
"3195",563,59815,2025,"Abby Peace",21.3,32,11,3,7,3,"6.101",0.302,2.11,"5.473","Radford"
"3196",623,27773,2025,"Sophia Gendron",21.3,25,18,2,23,1,"5.138",0.258,2.064,"3.639","Salve Regina"
"3197",716,60614,2025,"Kate Peters",21.3,37,7,3,10,5,"5.753",0.319,2.146,"5.825","Troy"
"3198",2697,85863,2025,"Megan Yorba",21.3,33,8,2,11,1,"4.795",0.311,1.963,"3.359","Hawaii Hilo"
"3199",2697,70569,2025,"Tehani Seto",21.3,32,8,1,5,2,"3.532",0.323,1.881,"4.372","Hawaii Hilo"
"3200",2814,6817,2025,"Ava Bloyd",21.3,32,9,0,14,6,"5.138",0.299,1.881,"5.932","Washburn"
"3201",50,850,2025,"Isabella Albro",21.2,28,18,3,5,0,"8.065",0.286,2.258,"4.842","Bates"
"3202",74,68391,2025,"Tanya Sanchez",21.2,19,14,2,11,2,"2.917",0.218,1.62,"4.807","Bridgeport"
"3203",270,45132,2025,"Ava Lester",21.2,23,27,7,23,1,"4.516",0.253,2.627,"5.580","Hampton"
"3204",305,2563,2025,"Megan Asher",21.2,29,10,2,16,0,"4.194",0.287,1.889,"2.584","Indiana St."
"3205",344,12906,2025,"Brooke Challe",21.2,34,17,2,5,3,"6.806",0.343,2.454,"6.381","Lake Forest"
"3206",514,72862,2025,"Maraina Smith",21.2,33,10,0,12,5,"6.481",0.314,1.991,"5.687","Oakland"
"3207",515,5946,2025,"Olivia Bey",21.2,49,15,0,7,3,"8.791",0.392,2.977,"5.656","Oberlin"
"3208",647,54379,2025,"Lashea Morlu",21.2,14,14,4,9,0,"2.930",0.165,1.488,"4.074","South Carolina St."
"3209",664,13595,2025,"Olivia Christian",21.2,25,10,3,13,1,"4.233",0.253,1.767,"3.609","Southern Miss."
"3210",1092,74570,2025,"Addie Stem",21.2,27,25,1,7,0,"6.774",0.281,2.442,"5.349","Gardner-Webb"
"3211",1115,22262,2025,"Megan Ekart",21.2,30,4,3,13,0,"4.233",0.286,1.721,"2.167","Hanover"
"3212",1257,53132,2025,"Samantha Minick",21.2,45,25,1,14,9,"10.370",0.369,3.287,"10.131","Newberry"
"3213",11403,30441,2025,"Carson Griggs",21.2,15,3,2,20,1,"1.290",0.161,0.922,"1.847","Colo. Christian"
"3214",36,17504,2025,"Ashley Dalo",21.1,22,15,1,9,4,"3.271",0.253,1.776,"6.232","Assumption"
"3215",69,5995,2025,"Ava Biasotti",21.1,45,20,5,6,2,"10.896",0.378,3.302,"6.598","Bowdoin"
"3216",167,50415,2025,"Maxine McCraw",21.1,37,9,3,7,4,"7.850",0.356,2.29,"5.858","Cornell"
"3217",197,43360,2025,"Meadow Lake",21.1,27,8,0,15,5,"3.615",0.293,1.643,"5.170","East Stroudsburg"
"3218",231,59549,2025,"Caity Patterson",21.1,39,10,0,5,5,"8.505",0.375,2.29,"6.372","FIU"
"3219",347,68346,2025,"Jonni Sanchez",21.1,33,21,3,14,2,"5.283",0.314,2.689,"5.702","Lane"
"3220",591,69393,2025,"Grace Schloop",21.1,26,16,8,18,0,"4.953",0.286,2.358,"4.098","Saginaw Valley"
"3221",612,7416,2025,"Naleya Bork",21.1,26,2,1,14,4,"2.958",0.289,1.362,"3.949","Saint Mary's (MN)"
"3222",722,64333,2025,"Hayden Reilly",21.1,29,4,0,3,2,"2.629",0.287,1.549,"3.902","Coast Guard"
"3223",1451,41519,2025,"Grace Kissick",21.1,26,17,4,21,2,"6.274",0.283,2.217,"4.617","Westminster (PA)"
"3224",2720,11822,2025,"Lucy Carney",21.1,33,15,0,8,2,"6.244",0.34,2.254,"4.982","CSU Pueblo"
"3225",2751,14689,2025,"Haleigh Colfelt",21.1,42,8,3,2,1,"8.832",0.375,2.477,"4.363","Pacific (OR)"
"3226",2807,79446,2025,"Rebecca Urbaniak",21.1,27,11,2,7,1,"3.598",0.278,1.869,"4.176","Roosevelt"
"3227",11403,21794,2025,"Kaila Eastburn",21.1,15,4,0,17,0,"1.308",0.185,0.888,"1.372","Colo. Christian"
"3228",23260,83831,2025,"Riley Wilkins",21.1,35,12,2,9,4,"6.573",0.327,2.3,"5.968","Spalding"
"3229",30047,13746,2025,"Courtney Cienki",21.1,29,24,6,13,1,"6.215",0.284,2.757,"5.998","Keystone"
"3230",30094,51329,2025,"Deana McMinn",21.1,46,23,3,11,0,"10.140",0.393,3.364,"5.017","Brevard"
"3231",25,82076,2025,"Brianna Waters",21,20,5,1,16,2,"1.991",0.233,1.232,"2.969","Angelo St."
"3232",168,81234,2025,"Sophia Wahl",21,20,13,2,12,0,"3.000",0.233,1.667,"3.400","Cortland"
"3233",309,38016,2025,"Josie Jager",21,29,14,4,9,1,"4.000",0.287,2.238,"4.733","UIndy"
"3234",429,84205,2025,"AK Willingham",21,16,3,2,16,0,"1.327",0.211,0.995,"1.594","Mississippi Col."
"3235",526,69037,2025,"Angelina Scalere",21,39,15,0,12,0,"7.000",0.348,2.571,"3.400","SUNY Oneonta"
"3236",587,38811,2025,"Dezaria Johnson",21,38,30,5,3,6,"8.294",0.352,3.46,"10.789","Rutgers"
"3237",696,55713,2025,"Kristina Nash",21,21,18,1,11,1,"2.654",0.244,1.896,"4.675","Tex. A&M-Kingsville"
"3238",1157,79264,2025,"Olivia Tyson",21,29,17,7,18,2,"7.299",0.293,2.512,"5.338","Kennesaw St."
"3239",1199,36436,2025,"Rebekah Howard",21,34,11,5,8,3,"7.299",0.327,2.37,"5.765","Mars Hill"
"3240",355,1108,2025,"Danner Allen",20.3,12,9,0,27,3,"2.019",0.15,1.01,"2.977","Liberty"
"3241",630,59831,2025,"Taylor Peacock",20.3,35,8,4,4,0,"5.048",0.337,2.26,"3.746","San Jose St."
"3242",1013,80086,2025,"Laila Varney",20.3,28,7,4,16,2,"5.000",0.289,1.857,"3.686","Charleston (WV)"
"3243",2678,70589,2025,"Kamea Seunarine",20.3,31,25,0,9,0,"9.713",0.307,2.679,"5.127","Ark.-Pine Bluff"
"3244",200,7730,2025,"Michaella Bowen",20.2,33,15,1,5,1,"5.072",0.327,2.367,"4.864","Eastern Conn. St."
"3245",246,83044,2025,"Jessica Westmiller",20.2,26,13,0,17,2,"3.720",0.255,1.884,"3.898","Gannon"
"3246",390,48783,2025,"Sofia Marshall",20.2,28,10,1,8,2,"3.720",0.289,1.884,"4.477","Mary Washington"
"3247",418,24040,2025,"Haley Ferguson",20.2,22,11,1,10,4,"4.417",0.244,1.65,"5.701","Michigan"
"3248",694,76518,2025,"Peyton Tanner",20.2,11,9,1,15,3,"2.379",0.145,1.019,"4.293","Tennessee"
"3249",1255,2522,2025,"Liv Arvidson",20.2,43,14,1,9,2,"7.816",0.387,2.816,"4.973","U New England"
"3250",8567,69642,2025,"Emily Schottlekotte",20.2,29,13,3,10,0,"5.072",0.315,2.174,"3.753","Mt. St. Joseph"
"3251",16,57,2025,"Kaitlyn Aasheim",20.1,50,9,2,4,4,"8.621",0.442,3.005,"6.193","Albright"
"3252",56,68889,2025,"Kim Saunders",20.1,33,10,0,4,3,"6.897",0.344,2.118,"5.405","Bentley"
"3253",85,15624,2025,"Gianna Core",20.1,17,5,0,22,1,"1.724",0.207,1.084,"1.612","Buffalo St."
"3254",177,19432,2025,"Izzy Deveau",20.1,23,7,0,12,1,"4.851",0.267,1.485,"2.895","DePauw"
"3255",178,64707,2025,"Khyliah Reynolds",20.1,43,8,5,9,2,"7.970",0.406,2.772,"4.727","Delaware St."
"3256",222,70438,2025,"Jamie Sencion",20.1,32,21,6,16,2,"6.207",0.327,2.906,"6.095","FDU"
"3257",323,35470,2025,"Jasmin Hogan",20.1,65,4,0,8,2,"12.822",0.565,3.416,"3.489","Johnson C. Smith"
"3258",374,13148,2025,"Katherine Charlton",20.1,16,7,3,4,0,"3.448",0.203,1.281,"3.484","Lynchburg"
"3259",391,19847,2025,"Isabella DiGiandomenico",20.1,27,24,0,11,6,"7.206",0.281,2.5,"8.675","UMBC"
"3260",798,11029,2025,"Skyler Calmes",20.1,20,7,0,16,0,"3.103",0.241,1.33,"1.858","Wis.-Oshkosh"
"3261",1460,71602,2025,"Karen Sickle",20.1,26,7,0,11,3,"3.775",0.26,1.618,"4.263","Wilmington (DE)"
"3262",30033,21721,2025,"Alexandria Eads",20.1,57,21,7,13,3,"15.172",0.463,4.187,"7.178","Mount Mary"
"3263",30045,86495,2025,"Olivia Zimmerman",20.1,36,16,1,5,1,"5.833",0.35,2.598,"5.047","Palm Beach Atl."
"3264",30146,64594,2025,"Analise Reyes",20.1,23,12,1,11,2,"3.775",0.267,1.765,"4.508","Azusa Pacific"
"3265",67,47493,2025,"Shannon MacLeod",20,34,13,1,9,2,"6.269",0.315,2.388,"4.888","Boston College"
"3266",72,65034,2025,"Rylee Richey",20,25,23,2,11,2,"8.706",0.269,2.488,"6.330","Bradley"
"3267",179,69063,2025,"Alyssa Scansaroli",20,39,10,2,7,0,"7.350",0.386,2.55,"3.500","Delaware Valley"
"3268",220,15166,2025,"Grace Conrad",20,33,8,1,2,1,"4.550",0.324,2.1,"4.200","Fairfield"
"3269",360,52548,2025,"Keiva Middleton",20,22,6,2,4,0,"1.400",0.275,1.5,"3.200","Lock Haven"
"3270",473,3817,2025,"Caprice Barela",20,25,13,3,18,3,"6.269",0.269,2.04,"4.937","New Mexico"
"3271",561,25899,2025,"Alexus Freeman",20,35,35,11,14,4,"10.448",0.327,4.03,"10.460","Quincy"
"3272",2741,71766,2025,"Alyssa Silva",20,49,16,0,4,4,"12.886",0.438,3.234,"6.977","Howard Payne"
"3273",8404,82090,2025,"Sam Waters",20,31,6,1,6,2,"5.224",0.32,1.891,"4.141","Hood"
"3274",128,22334,2025,"Lena Elkins",19.3,21,16,4,12,4,"5.276",0.228,2.06,"6.822","UCF"
"3275",158,43319,2025,"Charlotte Laidler",19.3,41,9,0,7,2,"6.717",0.38,2.525,"4.370","Columbia"
"3276",166,64765,2025,"Daelynn Rhoades",19.3,40,22,1,11,4,"11.550",0.36,3.15,"7.350","Cornell College"
"3277",385,31960,2025,"Aiyana Hancock",19.3,36,8,1,16,5,"7.778",0.356,2.273,"5.430","Marietta"
"3278",418,52420,2025,"Kat Meyers",19.3,17,6,1,18,3,"2.814",0.202,1.206,"3.606","Michigan"
"3279",424,83773,2025,"Abby Wilken",19.3,16,28,8,13,0,"6.332",0.208,2.613,"6.521","Millikin"
"3280",633,56690,2025,"Carley Noble",19.3,49,5,1,11,1,"8.131",0.419,2.778,"2.855","Scranton"
"3281",796,37988,2025,"Shelby Jacobson",19.3,29,8,0,20,5,"4.573",0.302,1.859,"4.862","Wisconsin"
"3282",973,63669,2025,"Megan Rapillo",19.3,20,24,4,15,1,"3.869",0.241,2.412,"5.767","Berry"
"3283",12799,53628,2025,"Kearstin Monday",19.3,54,14,1,11,3,"9.450",0.435,3.45,"5.500","Wheeling"
"3284",26,23296,2025,"Mackenzie Evers",19.2,39,8,6,13,3,"8.974",0.39,2.718,"5.221","Anna Maria"
"3285",160,46305,2025,"Alyssa Lopez",19.2,36,10,3,9,0,"5.714",0.356,2.5,"3.471","Concordia Chicago"
"3286",168,23607,2025,"Molly Farley",19.2,17,12,4,11,1,"4.264",0.193,1.675,"4.380","Cortland"
"3287",400,17260,2025,"Olivia Cutuli",19.2,40,11,4,15,0,"10.000",0.381,2.806,"3.165","Massachusetts"
"3288",402,19638,2025,"Alexis Dibbley",19.2,24,18,1,4,0,"4.308",0.282,2.205,"4.913","McNeese"
"3289",521,2877,2025,"Kyra Aycock",19.2,24,23,0,11,2,"5.714",0.289,2.398,"6.124","Oklahoma St."
"3290",571,17012,2025,"Gabby Cunha",19.2,35,10,0,13,0,"5.026",0.357,2.308,"2.605","Rhode Island Col."
"3291",584,49603,2025,"Rachel Matthiesen",19.2,18,12,2,3,2,"2.487",0.212,1.624,"5.547","Rollins"
"3292",646,69067,2025,"Sydney Scapin",19.2,16,34,5,11,1,"4.975",0.203,2.792,"7.882","South Alabama"
"3293",739,67477,2025,"Maranda Runco",19.2,39,4,1,8,4,"6.041",0.371,2.234,"4.989","Villanova"
"3294",742,30538,2025,"Cassie Grizzard",19.2,14,13,4,22,0,"3.198",0.189,1.574,"2.755","Virginia Tech"
"3295",1000,43206,2025,"Lexi Lacy",19.2,44,4,0,4,8,"8.974",0.393,2.462,"7.938","Carson-Newman"
"3296",1068,19492,2025,"Anna Dew",19.2,25,4,1,20,3,"5.000",0.287,1.531,"3.114","Elon"
"3297",30002,34391,2025,"Parker Herrin",19.2,37,10,2,11,4,"8.974",0.356,2.513,"5.785","Trevecca Nazarene"
"3298",30029,41951,2025,"Ava Knox",19.2,26,12,1,13,0,"6.786",0.292,1.99,"3.063","Purchase"
