"","team","game_id","opponent","last","first","ip","ha","er","bb","hb","so","bf","hr_a","go","fo","season","team_id","player"
"200","Agnes Scott","4512735","Berea","Hornsby","Kyra",4.1,10,4,0,0,7,24,0,4,1,2024,11324,"Kyra Hornsby"
"201","Akron","4502212","Bradley","Herwerden","Mallory",1,0,0,0,0,1,3,0,2,0,2024,5,"Mallory Herwerden"
"202","Akron","4504365","Robert Morris","Croyle","Haley",4.1,5,2,0,1,3,21,1,1,9,2024,5,"Haley Croyle"
"203","Akron","4499553","USC Upstate","Croyle","Haley",1.2,2,1,1,1,0,9,0,2,2,2024,5,"Haley Croyle"
"204","Akron","4508867","Miami (OH)","Joyce","Cailey",2.1,3,2,1,0,2,11,2,2,3,2024,5,"Cailey Joyce"
"205","Akron","4503976","Toledo","Joyce","Cailey",3.2,1,0,1,1,2,14,0,4,5,2024,5,"Cailey Joyce"
"206","Akron","4499340","Kentucky","Croyle","Haley",0.2,0,0,0,0,0,2,0,0,2,2024,5,"Haley Croyle"
"207","Akron","4517166","Ohio","Joyce","Cailey",4.2,10,6,4,0,0,29,2,6,8,2024,5,"Cailey Joyce"
"208","Akron","4517424","Miami (OH)","Joyce","Cailey",1.2,5,4,2,0,2,12,1,3,0,2024,5,"Cailey Joyce"
"209","Akron","4517424","Miami (OH)","Walters","Macy",5.1,8,10,5,0,2,28,3,7,6,2024,5,"Macy Walters"
"210","Akron","4510147","Ball St.","Walters","Macy",7,8,4,1,0,4,30,2,3,14,2024,5,"Macy Walters"
"211","Akron","4498283","Delaware","Croyle","Haley",3,2,0,2,1,2,14,0,2,5,2024,5,"Haley Croyle"
"212","Akron","4515128","Youngstown St.","Croyle","Haley",1,4,4,3,1,0,11,0,1,2,2024,5,"Haley Croyle"
"213","Akron","4497955","Middle Tenn.","Joyce","Cailey",7,6,0,1,1,4,31,0,2,15,2024,5,"Cailey Joyce"
"214","Akron","4515505","Robert Morris","Herwerden","Mallory",2.2,3,1,3,0,2,13,0,4,1,2024,5,"Mallory Herwerden"
"215","Akron","5285123","Central Mich.","Walters","Macy",7,6,0,2,0,8,30,0,3,10,2024,5,"Macy Walters"
"216","Akron","4507825","Bowling Green","Joyce","Cailey",2.2,5,5,3,0,0,16,0,4,4,2024,5,"Cailey Joyce"
"217","Akron","4504874","NIU","Joyce","Cailey",4.1,10,4,0,0,4,23,1,4,4,2024,5,"Cailey Joyce"
"218","Akron","4515128","Youngstown St.","Joyce","Cailey",6,4,2,1,0,5,25,1,9,4,2024,5,"Cailey Joyce"
"219","Akron","4499340","Kentucky","Walters","Macy",6.1,9,7,1,1,1,31,2,6,12,2024,5,"Macy Walters"
"220","Akron","4508867","Miami (OH)","Herwerden","Mallory",1.1,5,5,1,0,1,10,1,0,3,2024,5,"Mallory Herwerden"
"221","Akron","4510336","Ball St.","Walters","Macy",0.2,0,0,1,0,1,3,0,0,1,2024,5,"Macy Walters"
"222","Akron","4503976","Toledo","Croyle","Haley",3.1,9,6,0,1,1,20,0,5,4,2024,5,"Haley Croyle"
"223","Akron","4499728","Monmouth","Walters","Macy",1,2,0,0,0,1,4,0,0,1,2024,5,"Macy Walters"
"224","Akron","4502999","Youngstown St.","Joyce","Cailey",2,2,1,1,0,0,10,0,3,2,2024,5,"Cailey Joyce"
"225","Akron","4505649","Purdue Fort Wayne","Croyle","Haley",4.1,3,1,1,0,6,18,1,1,6,2024,5,"Haley Croyle"
"226","Akron","4517166","Ohio","Croyle","Haley",1.1,1,1,0,0,1,5,1,2,1,2024,5,"Haley Croyle"
"227","Akron","4500902","Furman","Croyle","Haley",5.2,6,1,6,0,1,30,0,4,12,2024,5,"Haley Croyle"
"228","Akron","5251736","Austin Peay","Joyce","Cailey",3.1,9,8,3,0,2,22,1,4,4,2024,5,"Cailey Joyce"
"229","Akron","4501830","Rhode Island","Joyce","Cailey",1.2,2,0,1,0,0,8,0,3,2,2024,5,"Cailey Joyce"
"230","Akron","4511929","Kent St.","Walters","Macy",7,8,2,4,0,5,34,1,5,11,2024,5,"Macy Walters"
"231","Akron","4505649","Purdue Fort Wayne","Joyce","Cailey",2.2,0,0,1,0,3,9,0,3,2,2024,5,"Cailey Joyce"
"232","Akron","4502566","Rhode Island","Walters","Macy",1.2,0,0,1,0,1,6,0,1,3,2024,5,"Macy Walters"
"233","Akron","5254864","NIU","Croyle","Haley",11,7,0,0,3,7,44,0,5,21,2024,5,"Haley Croyle"
"234","Akron","4505629","Cleveland St.","Walters","Macy",5,5,1,0,0,3,19,1,5,6,2024,5,"Macy Walters"
"235","Akron","4511227","Central Mich.","Walters","Macy",2.2,4,2,0,0,2,11,0,1,4,2024,5,"Macy Walters"
"236","Akron","4499553","USC Upstate","Joyce","Cailey",5.1,8,4,1,1,2,25,1,5,8,2024,5,"Cailey Joyce"
"237","Akron","4501830","Rhode Island","Walters","Macy",5.1,3,1,1,0,0,20,1,3,13,2024,5,"Macy Walters"
"238","Akron","4507825","Bowling Green","Walters","Macy",4,5,2,5,0,1,21,0,4,6,2024,5,"Macy Walters"
"239","Akron","4516976","Ball St.","Joyce","Cailey",6,8,4,4,1,5,31,2,3,9,2024,5,"Cailey Joyce"
"240","Akron","4500673","Furman","Walters","Macy",1.2,4,3,0,0,2,9,0,1,2,2024,5,"Macy Walters"
"241","Akron","4515966","Western Mich.","Joyce","Cailey",6.2,6,3,3,0,1,29,1,12,7,2024,5,"Cailey Joyce"
"242","Akron","4498967","Kentucky","Herwerden","Mallory",1,0,0,1,0,1,4,0,1,1,2024,5,"Mallory Herwerden"
"243","Akron","4518497","Kent St.","Croyle","Haley",0.2,6,5,1,0,0,9,0,1,1,2024,5,"Haley Croyle"
"244","Akron","4506028","Western Mich.","Croyle","Haley",6,10,7,2,0,1,30,3,3,13,2024,5,"Haley Croyle"
"245","Akron","4498027","FGCU","Croyle","Haley",6,3,2,0,0,2,22,1,6,10,2024,5,"Haley Croyle"
"246","Akron","4511227","Central Mich.","Joyce","Cailey",4.1,7,3,2,0,3,21,1,2,7,2024,5,"Cailey Joyce"
"247","Akron","4499003","Monmouth","Joyce","Cailey",6.2,4,3,4,0,3,27,1,8,7,2024,5,"Cailey Joyce"
"248","Akron","4501889","Bradley","Walters","Macy",6,9,4,1,0,6,29,2,5,7,2024,5,"Macy Walters"
"249","Akron","5280928","Dayton","Herwerden","Mallory",1.2,3,2,2,0,2,10,0,3,0,2024,5,"Mallory Herwerden"
"250","Akron","4500267","South Dakota","Joyce","Cailey",2,1,1,1,0,0,8,1,3,3,2024,5,"Cailey Joyce"
"251","Akron","4507589","Bowling Green","Walters","Macy",7,3,0,3,0,4,27,0,4,12,2024,5,"Macy Walters"
"252","Akron","4504874","NIU","Croyle","Haley",2.2,2,1,2,0,0,12,0,1,6,2024,5,"Haley Croyle"
"253","Akron","4515209","Bowling Green","Croyle","Haley",7,11,3,2,1,2,33,0,8,9,2024,5,"Haley Croyle"
"254","Akron","4503632","Toledo","Walters","Macy",7,5,2,1,0,1,27,0,11,8,2024,5,"Macy Walters"
"255","Akron","4508867","Miami (OH)","Croyle","Haley",1.1,1,2,1,0,0,6,1,0,4,2024,5,"Haley Croyle"
"256","Akron","4518497","Kent St.","Joyce","Cailey",6,6,3,0,0,3,24,2,3,11,2024,5,"Cailey Joyce"
"257","Akron","4508444","Miami (OH)","Herwerden","Mallory",1,4,4,1,0,0,8,1,2,1,2024,5,"Mallory Herwerden"
"258","Akron","5280928","Dayton","Joyce","Cailey",3,2,0,0,0,2,13,0,4,3,2024,5,"Cailey Joyce"
"259","Akron","5285122","Central Mich.","Joyce","Cailey",2,5,2,0,0,2,12,0,1,3,2024,5,"Cailey Joyce"
"260","Akron","5285122","Central Mich.","Walters","Macy",1.2,0,0,0,0,3,5,0,0,2,2024,5,"Macy Walters"
"261","Akron","5285122","Central Mich.","Croyle","Haley",3.1,6,3,2,0,0,16,2,1,7,2024,5,"Haley Croyle"
"262","Akron","4510336","Ball St.","Croyle","Haley",5.1,7,7,3,1,1,27,1,7,8,2024,5,"Haley Croyle"
"263","Akron","4506404","Western Mich.","Walters","Macy",6,5,4,5,1,4,29,1,3,10,2024,5,"Macy Walters"
"264","Akron","4508081","Pittsburgh","Croyle","Haley",5,10,6,1,0,1,24,2,4,7,2024,5,"Haley Croyle"
"265","Akron","4500673","Furman","Joyce","Cailey",4.1,5,2,1,2,1,21,0,5,7,2024,5,"Cailey Joyce"
"266","Akron","4508444","Miami (OH)","Croyle","Haley",1.1,1,1,0,0,2,5,1,0,2,2024,5,"Haley Croyle"
"267","Akron","4500267","South Dakota","Walters","Macy",5,5,3,1,0,3,20,0,2,9,2024,5,"Macy Walters"
"268","Akron","4508081","Pittsburgh","Joyce","Cailey",2,6,3,0,0,2,12,0,2,2,2024,5,"Cailey Joyce"
"269","Akron","4513129","Toledo","Walters","Macy",2.2,0,0,1,0,2,9,0,1,5,2024,5,"Macy Walters"
"270","Akron","4513129","Toledo","Joyce","Cailey",7.1,7,1,1,3,2,34,0,8,11,2024,5,"Cailey Joyce"
"271","Akron","4515505","Robert Morris","Joyce","Cailey",3.1,1,3,3,0,2,14,0,4,4,2024,5,"Cailey Joyce"
"272","Akron","4499728","Monmouth","Croyle","Haley",6,6,1,1,0,6,25,2,2,8,2024,5,"Haley Croyle"
"273","Akron","5251736","Austin Peay","Herwerden","Mallory",0.2,2,2,1,0,1,4,0,0,0,2024,5,"Mallory Herwerden"
"274","Akron","4501889","Bradley","Herwerden","Mallory",0.1,1,0,1,0,0,6,0,1,0,2024,5,"Mallory Herwerden"
"275","Akron","4498398","FGCU","Walters","Macy",6,6,4,3,0,1,27,0,5,11,2024,5,"Macy Walters"
"276","Akron","4508444","Miami (OH)","Walters","Macy",3.2,8,8,2,0,2,20,3,5,3,2024,5,"Macy Walters"
"277","Akron","4502566","Rhode Island","Croyle","Haley",5.1,4,0,1,0,3,21,0,4,9,2024,5,"Haley Croyle"
"278","Akron","4502212","Bradley","Walters","Macy",0.2,1,0,2,0,0,4,0,0,1,2024,5,"Macy Walters"
"279","Akron","5254937","NIU","Walters","Macy",7,7,2,1,0,5,27,0,3,11,2024,5,"Macy Walters"
"280","Akron","4511497","Ohio","Croyle","Haley",1,1,0,0,0,0,4,0,0,3,2024,5,"Haley Croyle"
"281","Akron","4500556","South Dakota","Croyle","Haley",5.1,7,3,0,0,2,22,1,7,6,2024,5,"Haley Croyle"
"282","Akron","4500902","Furman","Joyce","Cailey",1.1,5,2,1,0,1,10,0,1,2,2024,5,"Cailey Joyce"
"283","Akron","4502212","Bradley","Croyle","Haley",3.1,9,8,1,1,0,21,0,2,8,2024,5,"Haley Croyle"
"284","Akron","4500556","South Dakota","Walters","Macy",0.2,0,0,2,0,0,4,0,1,1,2024,5,"Macy Walters"
"285","Akron","5280928","Dayton","Croyle","Haley",2.1,3,0,1,0,0,11,0,3,4,2024,5,"Haley Croyle"
"286","Akron","4500673","Furman","Croyle","Haley",2,3,0,1,1,1,11,0,2,3,2024,5,"Haley Croyle"
"287","Akron","4504365","Robert Morris","Walters","Macy",1.2,4,4,1,0,0,10,1,1,4,2024,5,"Macy Walters"
"288","Akron","4508206","Dayton","Walters","Macy",7,3,0,2,0,8,26,0,5,8,2024,5,"Macy Walters"
"289","Akron","4498283","Delaware","Joyce","Cailey",3.1,10,6,1,0,2,20,1,4,3,2024,5,"Cailey Joyce"
"290","Akron","4498967","Kentucky","Croyle","Haley",5,5,3,4,1,3,26,3,5,7,2024,5,"Haley Croyle"
"291","Akron","4511497","Ohio","Walters","Macy",5,7,5,2,1,3,25,3,5,7,2024,5,"Macy Walters"
"292","Akron","4502999","Youngstown St.","Walters","Macy",4,5,3,2,0,3,18,0,3,5,2024,5,"Macy Walters"
"293","Alabama","4508963","Texas A&M","Briski","Jocelyn",2,4,5,1,1,2,13,1,1,3,2024,8,"Jocelyn Briski"
"294","Alabama","5335258","Tennessee","Beaver","Kayla",4.2,2,0,1,0,2,18,1,3,9,2024,8,"Kayla Beaver"
"295","Alabama","4502361","Florida","Torrence","Jaala",2,4,1,0,0,0,11,0,3,2,2024,8,"Jaala Torrence"
"296","Alabama","4503710","Georgia","Salter","Alex",0.1,3,2,0,1,0,5,0,0,1,2024,8,"Alex Salter"
"297","Alabama","4504697","Virginia Tech","Beaver","Kayla",7,5,0,1,0,6,26,0,11,2,2024,8,"Kayla Beaver"
"298","Alabama","4504930","Virginia Tech","Johnson","Alea",1.1,2,2,2,0,1,8,0,0,3,2024,8,"Alea Johnson"
"299","Alabama","4503041","Florida St.","Beaver","Kayla",3.2,1,1,3,0,2,15,0,7,2,2024,8,"Kayla Beaver"
"300","Alabama","4502361","Florida","Briski","Jocelyn",2.1,4,5,2,0,3,14,1,3,1,2024,8,"Jocelyn Briski"
"301","Alabama","4497731","St. Thomas (MN)","Johnson","Alea",3.1,2,0,4,0,4,18,1,2,4,2024,8,"Alea Johnson"
"302","Alabama","4504313","Samford","Salter","Alex",1,0,0,0,0,2,3,0,1,0,2024,8,"Alex Salter"
"303","Alabama","4498035","St. Thomas (MN)","Torrence","Jaala",5,2,0,2,0,6,18,0,3,5,2024,8,"Jaala Torrence"
"304","Alabama","4504930","Virginia Tech","Beaver","Kayla",1.2,3,1,1,0,1,10,0,3,1,2024,8,"Kayla Beaver"
"305","Alabama","4500021","Arizona","Beaver","Kayla",6,4,1,1,0,3,23,1,12,3,2024,8,"Kayla Beaver"
"306","Alabama","5335258","Tennessee","Briski","Jocelyn",1.1,1,0,0,0,1,5,0,2,1,2024,8,"Jocelyn Briski"
"307","Alabama","4503710","Georgia","Briski","Jocelyn",1.1,1,2,1,0,1,6,1,1,2,2024,8,"Jocelyn Briski"
"308","Alabama","4497732","Virginia","Beaver","Kayla",7,4,0,1,0,6,26,0,10,4,2024,8,"Kayla Beaver"
"309","Alabama","4502361","Florida","Salter","Alex",0.2,2,0,0,0,0,5,0,1,1,2024,8,"Alex Salter"
"310","Alabama","4511291","Tennessee","Beaver","Kayla",7,2,0,0,0,6,24,0,10,5,2024,8,"Kayla Beaver"
"311","Alabama","4511739","Auburn","Briski","Jocelyn",1.1,3,2,1,0,0,7,0,2,1,2024,8,"Jocelyn Briski"
"312","Alabama","4503431","Georgia","Briski","Jocelyn",1.2,2,0,0,0,1,7,0,3,1,2024,8,"Jocelyn Briski"
"313","Alabama","4498889","Western Caro.","Torrence","Jaala",5,3,1,0,0,5,19,0,5,5,2024,8,"Jaala Torrence"
"314","Alabama","4499619","UAB","Salter","Alex",1,1,0,0,0,0,4,0,3,0,2024,8,"Alex Salter"
"315","Alabama","4498036","Virginia","Beaver","Kayla",2.1,2,0,0,0,5,9,0,0,2,2024,8,"Kayla Beaver"
"316","Alabama","4509573","Arkansas","Beaver","Kayla",8.1,9,1,2,0,5,36,0,8,12,2024,8,"Kayla Beaver"
"317","Alabama","4500021","Arizona","Johnson","Alea",1,0,0,0,0,2,4,0,1,0,2024,8,"Alea Johnson"
"318","Alabama","4503710","Georgia","Torrence","Jaala",1.2,2,4,2,0,0,9,1,1,4,2024,8,"Jaala Torrence"
"319","Alabama","4511739","Auburn","Johnson","Alea",2,0,0,1,0,2,8,0,1,3,2024,8,"Alea Johnson"
"320","Alabama","5284724","LSU","Briski","Jocelyn",7.1,8,1,1,0,6,31,0,8,8,2024,8,"Jocelyn Briski"
"321","Alabama","5335241","Southeastern La.","Torrence","Jaala",1,0,0,0,0,1,3,0,1,1,2024,8,"Jaala Torrence"
"322","Alabama","4498864","UAB","Salter","Alex",1,1,0,0,0,1,3,0,1,0,2024,8,"Alex Salter"
"323","Alabama","4496767","Georgia Tech","Briski","Jocelyn",7,6,1,2,0,5,28,1,12,3,2024,8,"Jocelyn Briski"
"324","Alabama","4499972","UNI","Beaver","Kayla",7,4,0,1,1,9,26,0,6,5,2024,8,"Kayla Beaver"
"325","Alabama","4504313","Samford","Briski","Jocelyn",4,2,2,3,0,7,17,1,3,2,2024,8,"Jocelyn Briski"
"326","Alabama","4508963","Texas A&M","Johnson","Alea",2.2,3,1,3,0,3,15,1,3,2,2024,8,"Alea Johnson"
"327","Alabama","4504472","UAB","Briski","Jocelyn",3,0,0,0,0,5,8,0,2,1,2024,8,"Jocelyn Briski"
"328","Alabama","4508963","Texas A&M","Torrence","Jaala",2,3,3,1,0,0,11,0,1,5,2024,8,"Jaala Torrence"
"329","Alabama","4498440","Southern Ind.","Johnson","Alea",5.1,3,0,0,0,6,19,0,5,6,2024,8,"Alea Johnson"
"330","Alabama","4503710","Georgia","Johnson","Alea",1,2,3,2,0,1,7,1,0,2,2024,8,"Alea Johnson"
"331","Alabama","4498036","Virginia","Briski","Jocelyn",4.2,5,2,2,1,6,22,0,5,3,2024,8,"Jocelyn Briski"
"332","Alabama","4506344","Kentucky","Briski","Jocelyn",3.1,4,1,1,0,1,17,0,7,2,2024,8,"Jocelyn Briski"
"333","Alabama","4499619","UAB","Johnson","Alea",2,1,0,0,0,3,7,0,2,1,2024,8,"Alea Johnson"
"334","Alabama","4510891","Tennessee","Briski","Jocelyn",7,7,1,0,0,2,27,1,14,3,2024,8,"Jocelyn Briski"
"335","Alabama","4499254","Bradley","Torrence","Jaala",2.2,1,0,0,0,5,9,0,2,1,2024,8,"Jaala Torrence"
"336","Alabama","4510198","Arkansas","Johnson","Alea",1,1,0,0,0,1,4,0,0,2,2024,8,"Alea Johnson"
"337","Alabama","4501950","Florida","Beaver","Kayla",7,3,0,3,0,8,28,0,10,3,2024,8,"Kayla Beaver"
"338","Alabama","4500310","South Alabama","Johnson","Alea",3,0,0,1,0,2,9,0,3,3,2024,8,"Alea Johnson"
"339","Alabama","4504472","UAB","Torrence","Jaala",4,5,1,0,0,2,18,0,5,5,2024,8,"Jaala Torrence"
"340","Alabama","4496715","Villanova","Beaver","Kayla",7,0,0,1,0,14,22,0,5,2,2024,8,"Kayla Beaver"
"341","Alabama","4498440","Southern Ind.","Beaver","Kayla",1,0,0,0,0,1,2,0,1,0,2024,8,"Kayla Beaver"
"342","Alabama","4509192","Texas A&M","Beaver","Kayla",7,7,5,3,1,5,34,0,9,6,2024,8,"Kayla Beaver"
"343","Alabama","4497073","Georgia Tech","Beaver","Kayla",7,3,1,2,0,7,25,0,6,7,2024,8,"Kayla Beaver"
"344","Alabama","4511969","Auburn","Johnson","Alea",2.2,4,0,3,0,2,15,0,2,4,2024,8,"Alea Johnson"
"345","Alabama","4510198","Arkansas","Beaver","Kayla",0.2,4,7,4,0,0,10,1,2,0,2024,8,"Kayla Beaver"
"346","Alabama","4508963","Texas A&M","Salter","Alex",0.1,3,3,2,0,0,7,0,0,1,2024,8,"Alex Salter"
"347","Alabama","4508509","Texas A&M","Beaver","Kayla",7,6,0,2,0,6,29,0,8,6,2024,8,"Kayla Beaver"
"348","Alabama","5284724","LSU","Beaver","Kayla",6,2,2,4,3,6,28,0,8,4,2024,8,"Kayla Beaver"
"349","Alabama","4499254","Bradley","Salter","Alex",1,0,0,0,0,1,3,0,2,0,2024,8,"Alex Salter"
"350","Alabama","4499255","North Ala.","Beaver","Kayla",6,3,2,1,2,10,23,0,5,2,2024,8,"Kayla Beaver"
"351","Alabama","4510198","Arkansas","Torrence","Jaala",2.1,3,1,1,0,3,10,0,1,2,2024,8,"Jaala Torrence"
"352","Alabama","4507052","Ole Miss","Beaver","Kayla",7,5,0,3,1,9,31,0,4,8,2024,8,"Kayla Beaver"
"353","Alabama","4504065","Georgia","Beaver","Kayla",7,7,2,3,2,5,33,0,10,5,2024,8,"Kayla Beaver"
"354","Alabama","4511969","Auburn","Torrence","Jaala",1,0,0,1,0,2,3,0,0,0,2024,8,"Jaala Torrence"
"355","Alabama","4511739","Auburn","Beaver","Kayla",2.2,3,1,1,0,4,10,1,1,1,2024,8,"Kayla Beaver"
"356","Alabama","4511969","Auburn","Beaver","Kayla",2.1,3,4,2,0,1,12,1,4,2,2024,8,"Kayla Beaver"
"357","Alabama","5336300","UCLA","Beaver","Kayla",6,4,4,1,1,4,24,1,13,1,2024,8,"Kayla Beaver"
"358","Alabama","4502666","Florida","Beaver","Kayla",7,5,0,2,0,5,26,0,12,2,2024,8,"Kayla Beaver"
"359","Alabama","4497141","Longwood","Johnson","Alea",2.1,3,0,0,0,2,10,0,1,3,2024,8,"Alea Johnson"
"360","Alabama","4510692","Tennessee","Torrence","Jaala",1,2,2,0,0,1,5,1,1,1,2024,8,"Jaala Torrence"
"361","Alabama","5335780","Tennessee","Briski","Jocelyn",6.1,4,1,1,1,4,25,0,11,4,2024,8,"Jocelyn Briski"
"362","Alabama","4497731","St. Thomas (MN)","Torrence","Jaala",3.2,0,0,0,0,9,11,0,1,1,2024,8,"Jaala Torrence"
"363","Alabama","5335237","USC Upstate","Beaver","Kayla",0.2,1,0,0,0,0,2,0,1,0,2024,8,"Kayla Beaver"
"364","Alabama","4498708","North Ala.","Torrence","Jaala",6,2,1,0,1,6,21,0,10,2,2024,8,"Jaala Torrence"
"365","Alabama","4511605","Auburn","Beaver","Kayla",5.1,2,0,0,0,7,18,0,2,6,2024,8,"Kayla Beaver"
"366","Alabama","5335238","Southeastern La.","Beaver","Kayla",9,5,1,0,0,10,32,0,6,10,2024,8,"Kayla Beaver"
"367","Alabama","4498440","Southern Ind.","Esman","Lauren",0.2,0,0,0,0,0,2,0,1,1,2024,8,"Lauren Esman"
"368","Alabama","4499255","North Ala.","Torrence","Jaala",1,0,0,1,0,2,4,0,0,1,2024,8,"Jaala Torrence"
"369","Alabama","4499619","UAB","Torrence","Jaala",2,1,0,0,0,4,8,0,2,1,2024,8,"Jaala Torrence"
"370","Alabama","4500310","South Alabama","Torrence","Jaala",4,2,1,1,0,4,16,0,2,6,2024,8,"Jaala Torrence"
"371","Alabama","4507242","Ole Miss","Briski","Jocelyn",7,6,0,2,0,4,29,0,10,7,2024,8,"Jocelyn Briski"
"372","Alabama","5335780","Tennessee","Beaver","Kayla",0.2,0,0,0,1,0,3,0,1,1,2024,8,"Kayla Beaver"
"373","Alabama","4510692","Tennessee","Beaver","Kayla",6,8,1,2,0,4,27,0,4,8,2024,8,"Kayla Beaver"
"374","Alabama","4509755","Arkansas","Briski","Jocelyn",7,6,1,1,0,3,29,0,11,7,2024,8,"Jocelyn Briski"
"375","Alabama","4505904","Kentucky","Beaver","Kayla",1.2,3,2,4,0,3,12,0,1,1,2024,8,"Kayla Beaver"
"376","Alabama","4511605","Auburn","Briski","Jocelyn",5.2,5,0,2,0,4,22,0,8,3,2024,8,"Jocelyn Briski"
"377","Alabama","4503041","Florida St.","Johnson","Alea",3.1,2,0,0,0,2,12,0,2,6,2024,8,"Alea Johnson"
"378","Alabama","4504930","Virginia Tech","Briski","Jocelyn",4.1,6,2,1,1,4,20,1,5,3,2024,8,"Jocelyn Briski"
"379","Alabama","4506344","Kentucky","Beaver","Kayla",4,4,3,4,0,4,21,0,5,3,2024,8,"Kayla Beaver"
"380","Alabama","4505904","Kentucky","Briski","Jocelyn",4.1,2,1,3,0,3,19,0,6,4,2024,8,"Jocelyn Briski"
"381","Alabama","4496820","Longwood","Torrence","Jaala",2.1,2,0,3,0,2,11,0,1,3,2024,8,"Jaala Torrence"
"382","Alabama","4504930","Virginia Tech","Torrence","Jaala",0.2,3,3,0,0,0,5,1,2,0,2024,8,"Jaala Torrence"
"383","Alabama","4506042","Kentucky","Beaver","Kayla",6,6,4,2,1,7,27,1,8,3,2024,8,"Kayla Beaver"
"384","Alabama","4507681","Ole Miss","Beaver","Kayla",4.2,4,0,1,2,7,22,0,3,4,2024,8,"Kayla Beaver"
"385","Alabama","4498864","UAB","Beaver","Kayla",4,1,0,4,1,4,15,0,4,1,2024,8,"Kayla Beaver"
"386","Alabama","5335779","Tennessee","Briski","Jocelyn",4,5,2,1,0,0,17,1,2,9,2024,8,"Jocelyn Briski"
"387","Alabama","5335779","Tennessee","Beaver","Kayla",10,6,0,4,4,4,45,0,15,11,2024,8,"Kayla Beaver"
"388","Alabama","4500311","Arizona","Beaver","Kayla",0.2,0,0,0,0,0,3,0,2,0,2024,8,"Kayla Beaver"
"389","Alabama","4496820","Longwood","Esman","Lauren",1,0,0,0,0,0,3,0,1,2,2024,8,"Lauren Esman"
"390","Alabama","4500311","Arizona","Torrence","Jaala",5,3,0,1,0,3,19,0,9,3,2024,8,"Jaala Torrence"
"391","Alabama","4498889","Western Caro.","Johnson","Alea",2,0,0,1,0,3,6,0,0,2,2024,8,"Alea Johnson"
"392","Alabama","5335241","Southeastern La.","Briski","Jocelyn",4,5,2,2,0,3,18,0,6,2,2024,8,"Jocelyn Briski"
"393","Alabama","4497141","Longwood","Briski","Jocelyn",4.2,3,0,0,0,7,16,0,5,1,2024,8,"Jocelyn Briski"
"394","Alabama","4496820","Longwood","Johnson","Alea",1.2,1,0,1,0,0,7,0,3,2,2024,8,"Alea Johnson"
"395","Alabama","4506042","Kentucky","Johnson","Alea",1,0,0,1,0,1,5,0,1,1,2024,8,"Alea Johnson"
"396","Alabama","4499254","Bradley","Johnson","Alea",3.1,4,1,0,0,4,14,1,4,1,2024,8,"Alea Johnson"
"397","Alabama","4507681","Ole Miss","Johnson","Alea",2.1,3,1,0,0,2,10,0,1,4,2024,8,"Alea Johnson"
"398","Alabama","4500311","Arizona","Johnson","Alea",1.1,0,0,1,1,1,6,0,0,3,2024,8,"Alea Johnson"
"399","Alabama","4503431","Georgia","Beaver","Kayla",4.1,5,3,2,0,2,18,1,5,4,2024,8,"Kayla Beaver"
"400","Alabama","5335237","USC Upstate","Briski","Jocelyn",6.1,1,0,1,0,3,21,0,10,6,2024,8,"Jocelyn Briski"
"401","Alabama A&M","4514249","Bethune-Cookman","Hall","Sydney",7,11,4,3,0,7,38,0,8,5,2024,6,"Sydney Hall"
"402","Alabama A&M","5255122","Bethune-Cookman","Beasley","Cris'deona",7,9,3,2,0,3,32,0,10,6,2024,6,"Cris'deona Beasley"
"403","Alabama A&M","4498159","South Carolina St.","Beasley","Cris'deona",4.2,6,1,3,2,4,29,0,4,5,2024,6,"Cris'deona Beasley"
"404","Alabama A&M","4497820","Howard","Sikes","Krista",0.1,0,0,2,0,1,3,0,0,0,2024,6,"Krista Sikes"
"405","Alabama A&M","4497820","Howard","Scott","Paige",2,5,4,0,0,1,11,1,4,1,2024,6,"Paige Scott"
"406","Alabama A&M","4501614","Florida A&M","Scott","Paige",0.1,4,3,0,0,0,5,0,1,0,2024,6,"Paige Scott"
"407","Alabama A&M","4506615","Alabama St.","Hall","Sydney",1.1,3,0,2,0,1,11,0,2,1,2024,6,"Sydney Hall"
"408","Alabama A&M","4513428","Florida A&M","Beasley","Cris'deona",7,9,4,2,1,4,37,0,8,9,2024,6,"Cris'deona Beasley"
"409","Alabama A&M","4510748","Florida A&M","Scott","Paige",2.2,5,2,0,0,3,12,0,4,0,2024,6,"Paige Scott"
"410","Alabama A&M","4502027","Florida A&M","Tinsley","Timarian",0.1,1,0,1,0,0,4,0,1,0,2024,6,"Timarian Tinsley"
"411","Alabama A&M","4499681","Grambling","Scott","Paige",3.2,6,1,1,0,6,20,0,2,2,2024,6,"Paige Scott"
"412","Alabama A&M","5255186","Bethune-Cookman","Hall","Sydney",7,11,4,3,0,7,38,0,8,5,2024,6,"Sydney Hall"
"413","Alabama A&M","4518032","Jackson St.","Tinsley","Timarian",1.1,1,1,3,0,0,8,0,3,0,2024,6,"Timarian Tinsley"
"414","Alabama A&M","4504933","Bethune-Cookman","Scott","Paige",2,8,8,3,0,1,19,0,4,1,2024,6,"Paige Scott"
"415","Alabama A&M","4498156","UMES","Hall","Sydney",1.2,10,6,0,0,2,15,0,2,1,2024,6,"Sydney Hall"
"416","Alabama A&M","4499320","Tuskegee","Scott","Paige",2,3,1,0,0,0,8,0,2,3,2024,6,"Paige Scott"
